,EffectiveDt,TransacionCd,GeneralLedgerCd,TransactionAmt,TransactionBalanceAmt,DESCRIPTION_x,DESCRIPTION_y
764,2014-09-30,455,6030,519.65,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
765,2014-10-31,455,6030,566.51,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
766,2014-11-30,455,6030,509.91,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
767,2014-12-31,455,6030,585.68,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
768,2015-01-31,455,6030,529.7,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
769,2015-02-28,455,6030,546.79,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
770,2015-03-31,455,6030,592.52,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
771,2015-04-30,455,6030,566.21,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
772,2015-05-31,455,6030,568.36,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
773,2015-06-30,455,6030,556.79,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
774,2015-07-31,455,6030,460.55,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
775,2015-08-31,455,6030,645.53,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
776,2015-09-30,455,6030,1186.63,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
777,2015-10-31,455,6030,789.84,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
778,2015-12-31,455,6030,344.12,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
779,2016-01-31,455,6030,521.42,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
780,2016-02-29,455,6030,611.73,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
781,2016-03-31,455,6030,600.23,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
782,2016-04-30,455,6030,574.86,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
783,2016-05-31,455,6030,577.07,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
784,2016-06-30,455,6030,593.59,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
785,2016-08-31,455,6030,1181.6,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
786,2016-09-30,455,6030,588.06,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
787,2016-10-31,455,6030,604.28,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
788,2016-11-30,455,6030,593.72,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
789,2016-12-31,455,6030,609.7,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
790,2017-01-31,455,6030,599.26,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
791,2017-02-28,455,6030,594.26,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
792,2017-03-31,455,6030,637.98,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
793,2017-04-30,455,6030,572.1,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
794,2017-05-31,455,6030,644.84,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
795,2017-06-30,455,6030,606.13,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
796,2017-07-31,455,6030,594.29,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
797,2017-08-31,455,6030,625.75,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
798,2017-09-30,455,6030,600.55,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
799,2017-10-31,455,6030,603.72,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
800,2017-11-30,455,6030,620.89,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
801,2017-12-31,455,6030,624.08,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
802,2018-01-31,455,6030,599.26,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
803,2018-02-28,455,6030,623.82,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
804,2018-03-31,455,6030,655.29,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
805,2018-04-30,455,6030,602.21,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
806,2018-05-31,455,6030,641.85,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
807,2018-06-30,455,6030,616.79,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
808,2018-07-31,455,6030,619.79,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
809,2018-08-31,455,6030,631.68,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
810,2018-09-30,455,6030,577.6,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
811,2018-10-31,455,6030,681.6,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
812,2018-11-30,455,6030,621.8,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
813,2018-12-31,455,6030,611.07,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
814,2019-01-31,455,6030,643.35,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
815,2019-02-28,455,6030,226.92,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
816,2019-03-31,455,6030,997.66,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
817,2019-04-30,455,6030,722.15,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
818,2019-05-31,455,6030,653.78,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
819,2019-06-30,455,6030,614.97,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
820,2019-07-31,455,6030,689.92,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
821,2019-08-31,455,6030,651.84,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
822,2019-09-30,455,6030,628.24,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
823,2019-10-31,455,6030,701.25,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
824,2019-11-30,455,6030,676.58,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
825,2019-12-31,455,6030,680.6,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
826,2020-01-31,455,6030,685.08,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
827,2020-02-29,455,6030,682.74,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
828,2020-03-31,455,6030,733.77,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
829,2020-04-30,455,6030,461.58,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
830,2020-05-31,455,6030,776.72,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
831,2020-06-30,455,6030,806.27,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
832,2020-07-31,455,6030,739.2,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
833,2020-08-31,455,6030,759.85,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
834,2020-09-30,455,6030,720.54,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
835,2020-10-31,455,6030,959.76,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
836,2020-11-30,455,6030,753.83,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
837,2020-12-31,455,6030,781.8,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
838,2021-01-31,455,6030,744.79,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
839,2021-02-28,455,6030,1682.13,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
840,2021-03-31,455,6030,810.6,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
841,2021-04-30,455,6030,904.82,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
842,2021-05-31,455,6030,779.96,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
843,2021-06-30,455,6030,805.59,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
844,2021-07-31,455,6030,801.73,0.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS - SBA COMMITMENTS
845,2001-03-31,455,6031,210000.0,210000.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS GROSS
846,2001-04-30,455,6031,-529.19,209471.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS GROSS
847,2001-08-31,455,6031,-502.2,208969.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS GROSS
848,2001-12-31,455,6031,-344.97,208624.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS GROSS
849,2002-01-31,455,6031,-876.93,207747.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS GROSS
850,2002-04-30,455,6031,-872.48,206874.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS GROSS
851,2002-05-31,455,6031,-320.27,206554.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS GROSS
852,2002-08-31,455,6031,-1160.68,205393.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS GROSS
853,2002-09-30,455,6031,-24.63,205369.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS GROSS
854,2002-12-31,455,6031,-1180.14,204189.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS GROSS
855,2003-02-28,455,6031,-458.02,203730.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS GROSS
856,2003-03-31,455,6031,-312.56,203418.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS GROSS
857,2003-04-30,455,6031,-349.04,203069.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS GROSS
858,2003-06-30,455,6031,-911.02,202158.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS GROSS
859,2003-07-31,455,6031,-219.83,201938.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS GROSS
860,2003-08-31,455,6031,-331.75,201606.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS GROSS
861,2003-10-31,455,6031,-833.97,200772.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS GROSS
862,2003-12-31,455,6031,-643.57,200129.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS GROSS
863,2004-02-29,455,6031,-14.19,200115.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS GROSS
864,2004-03-31,455,6031,-705.09,199409.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS GROSS
865,2004-04-30,455,6031,-346.83,199063.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS GROSS
866,2004-05-31,455,6031,-960.13,198103.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS GROSS
867,2004-08-31,455,6031,-929.1,197173.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS GROSS
868,2004-10-31,455,6031,-175.73,196998.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS GROSS
869,2004-11-30,455,6031,-477.36,196520.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS GROSS
870,2004-12-31,455,6031,-779.76,195741.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS GROSS
871,2005-01-31,455,6031,-427.72,195313.0,Update of Guarantee Principal and Approval Balance,GUARANTY LOANS GROSS
